ID1,measurement,value
Db9baeff9,X2,2.2043378696543496
Db9baeff9,X3,2.113818126838174
Db9baeff9,X4,4.421208077950577
D01f2c371,X1,0.14238265525503546
D01f2c371,X2,1.3596414871832825
D01f2c371,X3,4.28283867872608
D01f2c371,X4,5.602778109240872
Dd667809b,X1,1.232580370770394
Dd667809b,X2,0.03007657213209547
Dd667809b,X3,4.882926794166255
Dd667809b,X4,3.953255609990292
Deed219ae,X1,2.1386541103712124
Deed219ae,X2,2.0313523678463157
Deed219ae,X3,2.681295000092818
Deed219ae,X4,5.038918202128078
Dbca2b6bf,X1,0.6090589221506705
Dbca2b6bf,X2,2.442062709718346
Dbca2b6bf,X3,3.737988205618379
Dbca2b6bf,X4,5.108323395500757
D6c50eb13,X1,1.0913104115366394
D6c50eb13,X2,2.762474630728401
D6c50eb13,X3,3.2305563234947727
D6c50eb13,X4,4.881034273757009
D3cf2f911,X1,0.8286518438311891
D3cf2f911,X2,1.0884436074161545
D3cf2f911,X3,2.253704122581423
D3cf2f911,X4,5.044162549789641
D771a5f2e,X1,0.1187643145776901
D771a5f2e,X2,3.856488355877798
D771a5f2e,X3,4.731339465504939
D771a5f2e,X4,4.4342258730764685
D39ece3db,X1,0.8177930488685863
D39ece3db,X2,2.3013727665711103
D39ece3db,X3,4.797804704763653
D39ece3db,X4,3.909029829263475
D5c8c0c46,X1,2.4920736370820826
D5c8c0c46,X2,1.2337255327769296
D5c8c0c46,X3,2.391497266228714
D5c8c0c46,X4,3.8886834289275103
D9e3ed32e,X1,1.4752932233989908
D9e3ed32e,X2,1.8568995694462302
D9e3ed32e,X3,3.531926156993029
D9e3ed32e,X4,3.0445049614050985
Df884023f,X1,1.3832880569169486
Df884023f,X2,1.7213231152701858
Df884023f,X3,2.819321456918451
Df884023f,X4,4.398545879228787
D8655b132,X1,-0.3009356404370922
D8655b132,X2,1.5599799266784378
D8655b132,X3,3.1009042063519647
D8655b132,X4,4.695670259486121
D7f720cb5,X1,0.2869835838543333
D7f720cb5,X2,2.497689151650271
D7f720cb5,X3,4.166495052119176
D7f720cb5,X4,4.504712509203627
D609a9410,X1,1.9921848004388016
D609a9410,X2,1.2365144202777891
D609a9410,X3,2.0376027565358186
D609a9410,X4,3.342002571256801
Daa987df3,X1,0.18021572995286406
Daa987df3,X2,3.4786851649966195
Daa987df3,X3,3.9694745907888174
Daa987df3,X4,5.963752148973773
Dc11fd8c4,X1,1.102377943030597
Dc11fd8c4,X2,2.180165915305418
Dc11fd8c4,X3,0.38532429564612203
Dc11fd8c4,X4,2.9495908123241783
D0612af21,X1,0.626350159181591
D0612af21,X2,2.4038328749003517
D0612af21,X3,4.486490522594409
D0612af21,X4,4.21421708351043
D6a39c277,X1,-0.1953578949335555
D6a39c277,X2,2.0543386738002996
D6a39c277,X3,2.3635793687275073
D6a39c277,X4,4.504763478991636
D63f0e89e,X1,0.39022369211676133
D63f0e89e,X2,1.6547012040121487
D63f0e89e,X3,2.7324669544584625
D63f0e89e,X4,2.959508763700236
D35e3fa33,X1,1.930970593971838
D35e3fa33,X2,3.5204496461725507
D35e3fa33,X3,4.476772584308545
D35e3fa33,X4,3.887373578870609
Ddfff5857,X1,1.5651401998282304
Ddfff5857,X2,2.2882733451079385
Ddfff5857,X3,4.8230258591254955
Ddfff5857,X4,2.261176230880773
D88841cb3,X1,-0.34196412421539857
D88841cb3,X2,0.17855710174975803
D88841cb3,X3,1.5989342345394335
D88841cb3,X4,4.480906895044356
D0956d890,X1,1.179820254975212
D0956d890,X2,1.3965356042815034
D0956d890,X3,2.3117095595812067
D0956d890,X4,3.776878127316246
Da36fe772,X1,0.23801892651888912
Da36fe772,X2,1.1683439336204144
Da36fe772,X3,3.5628486072562904
Da36fe772,X4,4.40809090031046
D6d653072,X1,0.36814203256583666
D6d653072,X2,1.4732585468826929
D6d653072,X3,2.711284120082009
D6d653072,X4,3.7132237386280424
Dc9a782c3,X1,0.816588246207784
Dc9a782c3,X2,2.1590197790039576
Dc9a782c3,X3,3.192663198331356
Dc9a782c3,X4,2.8796167691464762
D5e1a4766,X1,1.1071342017124304
D5e1a4766,X2,0.9436934787645066
D5e1a4766,X3,2.2354196400312296
D5e1a4766,X4,3.6123513131620357
D71afb814,X1,1.8865130848733402
D71afb814,X2,0.5964071711403625
D71afb814,X3,2.2809237108157365
D71afb814,X4,4.159041934044933
D56c294ce,X1,1.4802493706258983
D56c294ce,X2,1.1900912372085517
D56c294ce,X3,2.8191591151981172
D56c294ce,X4,2.205758136642567
D8d93926a,X1,2.748673737307673
D8d93926a,X2,1.4233731542237036
D8d93926a,X3,3.0336890985157563
D8d93926a,X4,2.464738592367686
D582d5a4f,X1,2.2187250453735543
D582d5a4f,X2,0.7343067794718963
D582d5a4f,X3,4.202022571736125
D582d5a4f,X4,3.956380151188831
Defec8d74,X1,0.22950668640280347
Defec8d74,X2,2.846000383312874
Defec8d74,X3,2.531756247540665
Defec8d74,X4,3.1936605200288968
De7f74e5a,X1,1.4278509726139859
De7f74e5a,X2,1.3462186961500415
De7f74e5a,X3,2.4239653568285346
De7f74e5a,X4,5.177778750644052
D2c99cadd,X1,0.37038904394796623
D2c99cadd,X2,2.236226283377533
D2c99cadd,X3,1.8074690008871772
D2c99cadd,X4,4.5106265925792455
Dd7681a35,X1,0.7329325158520291
Dd7681a35,X2,0.8519389474994252
Dd7681a35,X3,1.3696285974194566
Dd7681a35,X4,4.203043758420903
Da9d3ff8d,X1,-0.9160839322690324
Da9d3ff8d,X2,2.181160539061624
Da9d3ff8d,X3,1.6205195395408771
Da9d3ff8d,X4,2.9903184937030494
Dabf1bcb6,X1,0.17800613749037986
Dabf1bcb6,X2,1.2345464699655364
Dabf1bcb6,X3,2.703931214948392
Dabf1bcb6,X4,3.8387444732039495
D204e22a0,X1,0.8975482431357125
D204e22a0,X2,1.3166757646974552
D204e22a0,X3,4.3996480399796205
D204e22a0,X4,2.7566519026153875
Db9065b6c,X1,2.3352320068310566
Db9065b6c,X2,3.213640873851942
Db9065b6c,X3,2.1894560959896325
Db9065b6c,X4,3.753968028981569
Df0a0aab8,X1,1.8814345948759996
Df0a0aab8,X2,1.36139740350765
Df0a0aab8,X3,3.1453457961331415
Df0a0aab8,X4,2.61918081484311
D124a37d2,X1,0.4139773199962038
D124a37d2,X2,2.2047858958862183
D124a37d2,X3,2.8018623736928716
D124a37d2,X4,4.423225818084777
D84b0a1d9,X1,2.3091676382974167
D84b0a1d9,X2,2.133096542642758
D84b0a1d9,X3,2.4093918432008836
D84b0a1d9,X4,3.809532686795217
Dd582722d,X1,3.4644879263496935
Dd582722d,X2,-0.07126155726240624
Dd582722d,X3,3.559388757570047
Dd582722d,X4,4.332634863615499
Dd8eaafaa,X1,1.9198484680637424
Dd8eaafaa,X2,2.4441433388402074
Dd8eaafaa,X3,1.9606942347028735
Dd8eaafaa,X4,4.329209422474798
Dfeb75cf1,X1,0.6294082762133362
Dfeb75cf1,X2,2.8050505724190145
Dfeb75cf1,X3,3.2523014111639137
Dfeb75cf1,X4,5.189025732425115
D89ca1e8f,X1,2.231438522995747
D89ca1e8f,X2,2.926670552184335
D89ca1e8f,X3,2.3896389880518756
D89ca1e8f,X4,4.114308883276832
D47ad762b,X1,2.0563209896936177
D47ad762b,X2,0.9905124531958098
D47ad762b,X3,1.8911920723789575
D47ad762b,X4,3.858373229894478
Da915c995,X1,0.22818284070188022
Da915c995,X2,-0.34011346921922714
Da915c995,X3,2.3030125377769872
Da915c995,X4,2.8235432077578464
D8d7f1a07,X1,1.1820782764809619
D8d7f1a07,X2,1.583248958468697
D8d7f1a07,X3,3.89939502543063
D8d7f1a07,X4,3.3010682256144004
D17250bb7,X1,-0.7995073799913821
D17250bb7,X2,1.5501706859734556
D17250bb7,X3,2.378773186543379
D17250bb7,X4,3.906302075083298
Dccbd0ff4,X1,0.011536513949606753
Dccbd0ff4,X2,0.23095916820309692
Dccbd0ff4,X3,4.02707035836968
Dccbd0ff4,X4,4.049311630634834
Df45b85f7,X1,0.7930484042752141
Df45b85f7,X2,1.613335826734988
Df45b85f7,X3,2.2090124400927387
Df45b85f7,X4,3.2910874505865886
D263bba8a,X1,1.2831469900855312
D263bba8a,X2,1.7431520007595125
D263bba8a,X3,2.8131770450183677
D263bba8a,X4,4.490016001253
D312b7a9e,X1,1.022616368780287
D312b7a9e,X2,2.4391345647149945
D312b7a9e,X3,3.754392186193977
D312b7a9e,X4,3.836592400831737
D1a8c1441,X1,-0.7742664143298275
D1a8c1441,X2,1.7405661508424322
D1a8c1441,X3,1.70116592613422
D1a8c1441,X4,5.97572906679356
D856e7468,X1,1.6166281612954023
D856e7468,X2,2.532534828959364
D856e7468,X3,2.3203320837264894
D856e7468,X4,5.3789239043783645
D1f528759,X1,0.7218808937024881
D1f528759,X2,1.8456422541324997
D1f528759,X3,3.259134272750574
D1f528759,X4,2.3023122049652516
D048abdcf,X1,0.5795300629155719
D048abdcf,X2,1.406015111761807
D048abdcf,X3,3.0376188228807117
D048abdcf,X4,3.9107529301985147
D32213e8a,X1,1.869704946650141
D32213e8a,X2,-0.1547784010658093
D32213e8a,X3,2.1666719991844317
D32213e8a,X4,4.840230332276345
D090e9134,X1,0.5051571928586631
D090e9134,X2,1.5585111633902828
D090e9134,X3,3.0972346644198274
D090e9134,X4,2.796485470425555
D07496959,X1,0.5932055160026218
D07496959,X2,1.978337985285029
D07496959,X3,1.9784386976284618
D07496959,X4,5.229344715340952
D39c97b08,X1,0.5329335701796165
D39c97b08,X2,2.342328268465445
D39c97b08,X3,1.451019730708941
D39c97b08,X4,4.649541142258961
Db0b7709d,X1,0.7837910185034676
Db0b7709d,X2,0.24485428183353974
Db0b7709d,X3,3.811829229455493
Db0b7709d,X4,3.143766621102378
D2817ea86,X1,0.3818429762470301
D2817ea86,X2,1.266228977944226
D2817ea86,X3,2.85883828084004
D2817ea86,X4,2.9681005328272088
D88cc6925,X1,1.3228420470142457
D88cc6925,X2,2.0451169014033264
D88cc6925,X3,3.1925237303578005
D88cc6925,X4,4.180966248027697
D3e56bfd2,X1,0.9399274840388223
D3e56bfd2,X2,4.4250316279509425
D3e56bfd2,X3,1.491141061062765
D3e56bfd2,X4,2.455173720794003
D4be128f1,X1,2.0824084389621436
D4be128f1,X2,0.4282506962839603
D4be128f1,X3,4.830120286976283
D4be128f1,X4,3.510677453780021
D5588c47f,X1,1.442539301561506
D5588c47f,X2,0.6062908301279675
D5588c47f,X3,3.7382677377304945
D5588c47f,X4,2.5752202339734356
D0d8a1484,X1,2.683958073821472
D0d8a1484,X2,2.2103090930365066
D0d8a1484,X3,4.2265905804224495
D0d8a1484,X4,4.27493596860449
D5963b037,X1,-0.313398710140939
D5963b037,X2,1.1051368400791748
D5963b037,X3,1.6573659812946775
D5963b037,X4,3.9193289281950103
D1374bbb0,X1,1.1133640390010076
D1374bbb0,X2,2.0599786225645085
D1374bbb0,X3,3.0409953916591297
D1374bbb0,X4,3.64841029398872
D84426fae,X1,-0.08594789925915847
D84426fae,X2,2.193252543129197
D84426fae,X3,3.5067096478460598
D84426fae,X4,3.434438334057992
De4354c60,X1,0.21569008586166638
De4354c60,X2,0.847808605559432
De4354c60,X3,2.702645734196609
De4354c60,X4,3.2965701552775055
D98df1049,X1,1.4855677744179867
D98df1049,X2,3.168144059310535
D98df1049,X3,2.6890333326702467
D98df1049,X4,6.120017162346089
Df8fc9752,X1,0.8395390792779589
Df8fc9752,X2,0.511383803362149
Df8fc9752,X3,4.546537419920137
Df8fc9752,X4,4.2884949901530085
D4cf0f46b,X1,1.436231092462989
D4cf0f46b,X2,1.4094286695551268
D4cf0f46b,X3,2.804296520521316
D4cf0f46b,X4,3.231564773246808
D4175cda4,X1,1.3100438188506263
D4175cda4,X2,1.6713665643232523
D4175cda4,X3,5.217194655004652
D4175cda4,X4,3.685505141797835
D40a5518d,X1,2.003742403007423
D40a5518d,X2,0.40190705037702057
D40a5518d,X3,4.9007258761712
D40a5518d,X4,4.636798236581072
D19ab1e76,X1,1.327596889854246
D19ab1e76,X2,1.5970853129115197
D19ab1e76,X3,4.746397075981687
D19ab1e76,X4,3.811653905770371
D5f91dd71,X1,0.2971923126749455
D5f91dd71,X2,3.3971562658040892
D5f91dd71,X3,2.854381595855828
D5f91dd71,X4,4.7976258908609655
Da7400081,X1,0.1469421936297064
Da7400081,X2,1.4284491270395492
Da7400081,X3,3.121295896255393
Da7400081,X4,3.400716907128614
D79b73b49,X1,-0.34994308771223825
D79b73b49,X2,3.6651947255002923
D79b73b49,X3,4.258368401352136
D79b73b49,X4,5.563367460981908
D422aaee4,X1,0.22241033744726524
D422aaee4,X2,1.7312399106624927
D422aaee4,X3,4.565306649814711
D422aaee4,X4,2.6752289879379565
Da016f1a8,X1,0.27868676153684113
Da016f1a8,X2,2.60784228196047
Da016f1a8,X3,3.0658259039608877
Da016f1a8,X4,3.9580133184389705
De4f2680e,X1,0.4301922285275307
De4f2680e,X2,2.3487909746407625
De4f2680e,X3,1.5589871168494618
De4f2680e,X4,3.8975395567263846
D0a72b92e,X1,1.5469871850307997
D0a72b92e,X2,0.986505821802963
D0a72b92e,X3,2.6514731824857902
D0a72b92e,X4,3.6997552236242495
Dd62bf0f7,X1,3.264160457881193
Dd62bf0f7,X2,1.7630433207968268
Dd62bf0f7,X3,3.9611163946344448
Dd62bf0f7,X4,2.619690082547466
Db1d907c3,X1,0.5583262490552332
Db1d907c3,X2,2.6811688717684037
Db1d907c3,X3,2.322524042401316
Db1d907c3,X4,4.3023163474290875
D92a981da,X1,-0.31259435491051923
D92a981da,X2,1.4730776953285867
D92a981da,X3,2.8105886040526475
D92a981da,X4,4.584134670418053
D222b2d83,X1,-0.76212289130116
D222b2d83,X2,2.926599927239897
D222b2d83,X3,2.68011822260899
D222b2d83,X4,4.976654721241471
D32e9a243,X1,1.2362912366736891
D32e9a243,X2,2.597241726896579
D32e9a243,X3,1.5410897769410485
D32e9a243,X4,3.414941550293137
D5fe06e04,X1,-1.2831398029163363
D5fe06e04,X2,1.57438473358383
D5fe06e04,X3,3.972975903109956
D5fe06e04,X4,3.8826729526152794
